EC349,EC,349,WLU,1,1,1,EC240 or EC250 or EC290,,"Econ231, Econ334, EC399",,Economics,International Finance,"Macroeconomic theory is discussed in the context of an economy which is engaging in international trade. Besides dealing with the effects of trade on such things as domestic employment and inflation, the course places considerable emphasis on how trade is financed, exchange rate and balance of payments determination, the international financial system, and macroeconomic policy. Prerequisite: EC240 or EC250 or EC290. (EC240 or EC250 or EC290 may be taken as a co-requisite.)"
EC3501,EC,3501,WLU,1,1,1,,,,,Economics,Economic Analysis of the Law,
EC355,EC,355,WLU,1,1,1,(EC295 or MA242) and (MA103 or MA110 or MA130),,"Econ422, MA342",,Economics,Intermediate Econometrics,"Standard econometric methods and extensions with a special emphasis on applications. Prerequisite: EC295 or MA242; MA103 or MA110* or MA130; MA122. Exclusion: MA342, MA344"
EC370,EC,370,WLU,1,1,1,EC270 or EC220 or EC260,,Econ301,,Economics,Microeconomic Theory II,"An examination of decision-making, equilibrium, and efficiency in different economic environments. Topics may include strategic behaviour, information, risk intertemporal choice, product differentiation, general equilibrium, externalities, and public goods. Prerequisite: EC270. Co-requisite: Registration in Honours Economics, Honours Applied Economics or General Economics or permission."
EC381,EC,381,WLU,1,1,1,,,EC451,,Economics,Econ Research Methodology,This course introduces the process of undertaking empirical research in economics leading to the formulation and preparation of a research proposal. Co-requisite: Third year of an Honours Economics Program or permission of the Department. Exclusion: EC451.
EC390,EC,390,WLU,1,1,1,EC290,,"EC243, Econ302, EC340",,Economics,Intermediate Macroecon II,"A study of extensions and refinements of the static model of national income determination with particular emphasis upon the theories of aggregate consumption, investment, and the demand and supply of money. Dynamic analysis is used to study the determinants of the rates of inflation and of economic growth and to evaluate macroeconomic policies designed to influence these variables. Prerequisite: EC290 Co-requisite: Registration in Honours Economics, Honours Applied Economics or General Economics or permission. Exclusion: EC243, EC340"
EC410A,EC,410A,WLU,1,1,1,,,,,Economics,Financial Econometrics,
EC450,EC,450,WLU,1,1,1,EC390,,Econ402,,Economics,Advanced Macroeconomics,"An advanced survey of models of aggregate income employment, and price level determination and recent developments in macroeconomics. Prerequisite: EC390. Co-requisite: Fourth year of an Honours Economics Program or permission of the Department."
EC451,EC,451,WLU,1,1,1,(EC245 or EC295) and (EC370 or EC390),,"EC381, EC481",,Economics,Applied Economic Research,"An introduction to empirical economic research in applied economics.  Students will write a paper in applied economics Prerequiste: EC245 or EC295; one of EC370, EC390. Exclusion: EC381, EC481. Co-requisite: Registration in the Honours Applied Economics program or permission of the department."
EC455,EC,455,WLU,1,1,1,EC355 or MA242,,MA492,MA492,Economics,Advanced Econometrics I,A survey of the econometrics of time series analysis and recent advances in regression methods. (Cross-listed as MA492.) Prerequisite: EC355 or MA242
EC470,EC,470,WLU,1,1,1,EC370,,"Econ401, EC460",,Economics,Advanced Microeconomic Theory,"An in-depth study of microeconomic theory and its applications as represented by published articles in academic journals and other contemporary literature. Topics may include moral hazard, adverse selection principal-agent interactions, problems relating to insurance markets, co-operation through self-interest and endogenous market structure. Prerequisite: EC370. Co-requisite: Fourth year of an Honours Economics program or permission of the Department."
EC480,EC,480,WLU,1,1,1,,,,,Economics,Directed Research,Honours Economics students with the permission of the Department may undertake a research paper in economics. The paper will be directed by a member of the faculty who agrees to the proposal. Co-requisite: Fourth Year of an Honours Economics Program or permission of the Department and permission of the faculty member who will supervise the research. Irregular Course
EC480J,EC,480J,WLU,1,1,1,,,,,Economics,Bargaining & Game Theory,
EC480K,EC,480K,WLU,1,1,1,,,,,Economics,Laurier Student Invest. Fund,
EC480L,EC,480L,WLU,1,1,1,,,,,Economics,Fundamental Equity Analysis,
EC480M,EC,480M,WLU,1,1,1,,,,,Economics,Local Dev't & Diversity,
EC480N,EC,480N,WLU,1,1,1,,,,,Economics,Holistic Dev't For UN,
EC480P,EC,480P,WLU,1,1,1,,,,,Economics,Geog. Instit. in Econ Growth,
EC481,EC,481,WLU,1,1,1,EC280 or EC381,,EC451,,Economics,Research Paper And Seminar,A research paper will be written under the direction of the course co-ordinator and the results will be presented in a seminar. Prerequisite: EC280 or EC381. Co-requisite: Fourth year of an Honours Economics Program or permission of the Department. Exclusion: EC451.
ECON101,ECON,101,UW,1,1,1,,,,Ec120,"Economics, ICAO (Chartered Accounting)",Introduction to Microeconomics,"This course provides an introduction to microeconomic analysis relevant for understanding the Canadian economy. The behaviour of individual consumers and producers, the determination of market prices for commodities and resources, and the role of government policy in the functioning of the market system are the main topics covered. Also offered Online."
ECON102,ECON,102,UW,1,1,1,,,,Ec140,"Economics, ICAO (Chartered Accounting)",Introduction to Macroeconomics,"This course provides an introduction to macroeconomic analysis relevant for understanding the Canadian economy as a whole. The determinants of national output, the unemployment rate, the price level (inflation), interest rates, the money supply and the balance of payments, and the role of government fiscal and monetary policy are the main topics covered. [Note: Fee of up to $100 may be required for subscription to a test/assignment service.]."
ECON201,ECON,201,UW,1,1,1,ECON 101,,,Ec260,Economics,Microeconomic Theory 1,Theory of consumer choice; the economics of production; price and output under perfect and imperfect competition.
ECON202,ECON,202,UW,1,1,1,"ECON 101, 102",,,Ec250,Economics,Macroeconomic Theory 1,"Theory of the determination of income/output (GDP), employment, unemployment, prices (inflation), and interest rates; an analysis of monetary and fiscal policy."
ECON211,ECON,211,UW,1,1,1,"ECON 101, one of MATH 104",,"MATH 106, 125, 109, 115, 116, 117, 118, 119, 128, 136, 138, 146, 148",,,Introduction to Mathematical Economics,"Application of mathematics to problems in economic theory. Topics include an introduction to matrix algebra, differentiation, partial derivatives, optimization techniques including constrained optimization -- all developed within the context of economic theory. [Note: Students should complete ECON 211 by their second year.]. Grade 12 Advanced Functions, 4U Calculus and Vectors is a prerequisite for this course. Not open to students in the Faculty of Mathematics."
ECON220,ECON,220,UW,1,1,1,ECON 101,,"ARBUS 200, 201",ARBUS 200,,The Principles of Entrepreneurship,"The role of entrepreneurship in the economy, especially with respect to competition, innovation and investment; historical experience, theoretical framework, market dynamics, public policy and practical applications. Level at least 2A."
ECON221,ECON,221,UW,1,1,1,ECON 101,ECON 102,"ARTS 280, ENVS 278, ISS 250A, B, 250R, KIN 222, PSCI 214, 314, PSYCH 292, REC 371, SMF 230, SOC, LS 280, STAT 202,206,211,221,231,241, SWREN 250A, B, 250R",,,Statistics for Economists,"An introduction to statistical procedures commonly employed by economists. Topics include descriptive statistics, probability distributions, sampling, statistical estimation, hypothesis testing, regression analysis and may include computer applications. Not open to Math stdts."
ECON231,ECON,231,UW,1,1,1,"ECON 101, 102",,,,,Introduction to International Economics,Theory of comparative advantage and the gains from trade; tariff theory; concepts and measurement of balance of payments; exchange rate systems; reform of international monetary system.
ECON2310,ECON,2310,UOG,0,0,1,"EC 120, 140",,,EC 260,Economics,Intermediate Microeconomics,"The analysis of the behaviour of households and firms under alternative assumptions and market conditions. The course covers the theory of consumer choice, a firm’s production choice in different market settings, and partial equilibrium analysis in perfectly competitive markets, monopolistic markets, and markets with asymmetric information and externalities."
ECON2410,ECON,2410,UOG,0,0,1,"EC 120, 140",,,EC 250,Economics,Intermediate Macroeconomics,"The analysis of closed economy models of aggregate spending, output, employment, prices and interest rates under alternative assumptions about the nature of labour, product and financial markets. The analysis of theories of consumption, investment and money demand."
ECON301,ECON,301,UW,1,1,1,"ECON 201, one of ECON 211, MATH 106/125, 109, 115, 116, 117, 118, 119, 128, 136, 138, 146, 148",,,,,Microeconomic Theory 2,Pricing and employment of inputs; general equilibrium theory; theory of modern welfare economics with some applications. Intertemporal choice.
ECON302,ECON,302,UW,1,1,0,"ECON 202, one of ECON 211, MATH 106/125, 109, 115, 116, 117, 118, 119, 128, 136, 138, 146, 148",,,,,Macroeconomic Theory 2,"An extension of the tools developed in Macroeconomic Theory 1 to analyse topics such as unemployment and inflation, government spending, finance, consumption, investment, growth, and the open economy."
ECON304,ECON,304,UW,0,1,0,"ECON 201, 202, one of ECON 211, MATH 106/125, 109, 115, 116, 117, 118, 119, 128, 136, 138, 146, 148",,,,,Monetary Economics,"This course explores the role of money in modern economies. Some of the topics covered will include: the demand for money; the determinants of the price-level, inflation and nominal interest rates; liquidity; bank risk and financial intermediation; private money; central banking and the money supply; government debt and money creation; monetary policy and credibility. Level at least 3A."
ECON311,ECON,311,UW,1,0,0,"ECON 201, 202, one of ECON 211, MATH 106/125, 109, 115, 116, 117, 118, 119, 128, 136, 138, 146, 148",,,,,Mathematical Economics,"Mathematical treatment of partial and general equilibrium models. Topics usually include some of the following: duality, applications of the envelope theorem, discussion of sufficiency conditions for optimisation problems, programming, and growth models. [Note: Refer to overlapping content note under Grading System.]. Not open to students in the Faculty of Mathematics."
ECON321,ECON,321,UW,1,1,1,ECON 221,,"STAT 331, 361, 371",,,Introduction to Econometrics,"An introductory course in the theory and practice of econometrics, focusing on multiple regression analysis and associated topics such as multicollinearity, heteroskedasticity and serial correlation. Simultaneous equation models will also be introduced. Computer assignments make up part of the course. or for Mathematics students ECON 101, 102 and one of STAT 221, 231, 241. or for Accounting students ECON 101, 102, STAT 211."
ECON332,ECON,332,UW,0,1,0,"ECON 201, 202",,,,,International Finance,"An analysis of the main issues in international finance. Topics include international borrowing and lending, intertemporal gains from trade, current account and balance of trade movements, the determination of exchange rates and foreign exchange markets.   BUS 443W is an antirequisite for Mathematics students."
ECON341,ECON,341,UW,1,0,0,"ECON 201, one of ECON 211, MATH 106/125, 109, 115, 116, 117, 118, 119, 128, 136, 138, 146, 148",,,,,Public Economics: Expenditure,"The course focuses on the rationale for government intervention in a market economy. The course begins with a consideration of market successes through the analysis of the first and second theorems of welfare economics. The course then considers market failures through an analysis of distributional issues, public goods, externalities, non-competitive market structures, and asymmetric information. Time permitting, some issues in the public economics of taxation may be covered."
ECON342,ECON,342,UW,0,1,1,"ECON 201, one of ECON 211, MATH 106/125, 109, 115, 116, 117, 118, 119, 128, 136, 138, 146, 148",,,,,Public Economics: Taxation,"The course focuses on the public economics of taxation. Normative topics include the efficiency and distributional aspects of taxation and positive topics include the incentive effects of taxation and tax incidence. Time permitting, some issues in public expenditure theory may be covered."
ECON344,ECON,344,UW,1,1,1,ECON 101,,BU 352,ARBUS 302,,Marketing: Principles of Marketing and Consumer Economics,"Economic principles for marketing, exchange theory and consumer analysis, product or service introductions, public and private policies for advertising, differentiation and quality assurance. Level at least 3A.  ""BU"" courses are designated as ""BUS"" on the UW Academic Calendars."
ECON351,ECON,351,UW,1,1,1,"ECON 201, 202, 221",,,,,Labour Economics,"A study of the supply of labour by individuals (and unions) and the demand for labour by firms; topics include the labour market effects of social assistance, unemployment insurance and minimum wages, discrimination in the labour market, efficient wage contracts, the determinants of wage inflation and unemployment."
ECON355,ECON,355,UW,1,1,0,ECON 201,,,,,Economics of Energy and Natural Resources,"An analysis of the economics of conservation, especially the adequacy of the market mechanism as an allocator of resource use over time. Issues concerning the economic behaviour of Canada's fishery, forest, fuel and nonfuel mineral industries will be considered."
ECON357,ECON,357,UW,1,1,0,ECON 201,,,,,Environmental Economics,"Application of economic theory to problems of the environment, in particular, air, water, and land pollution. Emphasis is on the theory of the management of common property resources."
ECON361,ECON,361,UW,1,1,1,"ECON 201, 221",,,,,Cost-Benefit Analysis and Project Evaluation,"Methods for evaluating private and public projects; decision rules, efficiency conditions and methods of conducting cost-benefit analysis. Application of the technique."
ECON363,ECON,363,UW,0,0,1,"ECON 201, 202",,,,,Contemporary Canadian Problems,"A topic-oriented seminar course. Problems are selected from a list that includes regulatory economics, poverty, unemployment, industrial policy, safety, social policy, government deficits/debt and stabilization policy and others. The format assists the student in gaining analytical skills through work on the selected topics."
ECON365,ECON,365,UW,1,0,1,"ECON 101, 202",,,,,Economic Development of Modern Europe,"A survey of Europe's economic development from the Industrial Revolution to 1939. Case studies of England, France, Germany, Russia and the Soviet Union are discussed. Emphasis is on technology, economic institutions, capital formation, standards of living and the role of the State."
ECON366,ECON,366,AU,1,1,1,EC 120 or EC 140,,,EC 207,Economics,Economic Development,"This course is primarily concerned with the economic circumstances, and development experiences of the nations in Africa, Latin America, and Asia. It explores the reasons why some countries have developed more rapidly than others, and the range of economic policies that have been employed to stimulate the process of economic development."
ECON371,ECON,371,UW,1,1,1,"ECON 101, 102 and (ECON 221)",,"AFM 271, 273, ACTSC 371",,,Business Finance 1,"The course explores decisions faced by managers of firms. In particular, decision-makers must determine which long-term real investment opportunities to exploit. Once undertaken, managers must decide how to finance the projects, for example, by debt or equity. The course develops both the conceptual framework and the tools required for these decisions. One course from the Arts Overlap list Set A is also a prerequisite for this course."
ECON372,ECON,372,UW,0,1,1,ECON 371,,,,,Business Finance 2,"This course examines a number of topics relevant to financial practitioners. The topics examined may include options, derivatives securities, futures markets, swaps and hedging. or for Mathematics students ECON 101, 102 and ACTSC 371.  ACTSC 446 (for Actuarial Science students only)."
ECON381,ECON,381,UW,0,0,1,,,,,,Special Topics,One or more special half courses will be offered at different times as announced by the Department. Instructor Consent Required.
ECON382,ECON,382,UW,0,0,0,,,,,,Special Topics,One or more special half courses will be offered at different times as announced by the Department. Instructor Consent Required.
ECON383,ECON,383,UW,1,0,0,,,,,,Special Topics,One or more special half courses will be offered at different times as announced by the Department. Instructor Consent Required.
ECON384,ECON,384,UW,0,0,0,,,,,,Special Topics,One or more special half courses will be offered at different times as announced by the Department. Instructor Consent Required.
ECON385,ECON,385,AU,1,1,1,EC 140,,,,,"Money, Banking, and Canadian Financial Institutions","ECON 385 examines the important roles that money, banking, and financial institutions play in the economy, and assesses wide-ranging institutional changes that affect banking and financial systems. This course reviews recent changes in the Canadian and world financial systems, and provides a theoretical framework with which to analyse problems such as bank failures, regulatory reform, the debt crisis, and the internationalization of financial transactions that affect all sectors of the Canadian economy."
ECON385,ECON,385,UW,0,0,0,,,,,,Special Topics,One or more special half courses will be offered at different times as announced by the Department. Instructor Consent Required.
ECON386,ECON,386,UW,0,0,0,,,,,,Special Topics,One or more special half courses will be offered at different times as announced by the Department. Instructor Consent Required.
ECON387,ECON,387,UW,0,0,0,,,,,,Special Topics,One or more special half courses will be offered at different times as announced by the Department. Instructor Consent Required.
ECON388,ECON,388,UW,0,0,0,,,,,,Special Topics,One or more special half courses will be offered at different times as announced by the Department. Instructor Consent Required.
ECON389,ECON,389,UW,0,0,0,,,,,,Special Topics,One or more special half courses will be offered at different times as announced by the Department. Instructor Consent Required.
ECON401,ECON,401,AU,1,1,1,EC 120 or EC 140,,,EC 247,,The Changing Global Economy,"At a very general level, economic globalization refers to the integration of world markets and production. What are the key driving forces behind globalization? Are globalizing markets limiting the power of governments and societies to freely choose their futures? How is globalization affecting economic inequality and poverty? Who are the winners and losers in the process? How are the less developed regions of the world affected? What is the role of multinational firms? What economic policies are appropriate for a country like Canada in the emerging, competitive global economy? What economic policies are appropriate for a developing country? These are some of the important issues we will examine. This course focuses on the economic aspects of globalization but recognizes that political, social, and cultural perspectives are also important. In ECON 401, you will examine the theory, evidence, and policies related to globalization. As a result, you will develop a critical understanding of globalization issues."
ECON401,ECON,401,UW,1,1,0,ECON 301,,,,,Microeconomic Theory 3,"The course considers a number of topics in microeconomics. Possible topics include decision theory, the analysis of uncertainty, principal-agent problems, game and information theory, social choice theory and the coordination of economic activity through prices, quantities, command and coercion. Level at least 3B Honours Economics, Honours Applied Economics, Joint Honours Economics, and Science Biotechnology/Economics students."
ECON402,ECON,402,UW,0,1,1,ECON 302,,,,,Macroeconomic Theory 3,"The course develops and analyses simple models of the economy that recognize explicitly the dynamic nature of decision making and market interactions. These models will be used to interpret and understand macroeconomic phenomena including money and inflation, unemployment, savings and investment, and the national debt. Level at least 3B Honours Economics, Honours Applied Economics, Joint Honours Economics, and Science Biotechnology/Economics students."
ECON404,ECON,404,UW,0,1,0,"ECON 301, 302, 372",,,,,Topics in Money and Finance,A discussion of topics in monetary policy. Topics may include: foundations of monetary theory; portfolio choice; term structure of interest rates; money supply and money demand; decision-making under uncertainty; capital asset pricing models; financial flow analysis; rational expectations and monetary policy. Honours students or Economics majors.
ECON405,ECON,405,UW,1,1,0,"ECON 304, 321",,,AFM 423,,Topics in Financial Econometrics,"This course is one of the topic courses in Econometrics. The course will focus on both the Econometric theory and applications in Economics and Finance. Topics may include several main components, such as regression theory (linear/non-linear regression models, multivariate regressions), estimation methodology (OLS, MLE, GMM, WLS/GLS, Monte Carlo simulations), and time series analysis/financial modelling (stochastic process, general ARMA process, autoregressive conditional heterskedasticity model, stochastic volatility model, high frequency data analysis, nonstationarity for time series and co-integration, continuous time stochastic process). or for Mathematics students STAT 331 or 361."
ECON411,ECON,411,UW,0,0,0,"ECON 301, 302, 311",,,,,Advanced Mathematical Economics,Mathematical formulation of economic theory; introduction to dynamic optimisation and optimal control theory; analysis of stability conditions; introduction to linear and nonlinear programming and game theory. Not open to students in the Faculty of Mathematics.
ECON421,ECON,421,UW,1,1,0,"ECON 201, one of ECON 211, MATH 106/125, 109, 115, 116, 117, 118, 119, 128, 136, 138, 146, 148, one of ECON 321, STAT 331, 361, 371",,,,,Econometrics,"Advanced treatment of topics covered in ECON 321 through the extensive use of matrix algebra and statistical theory. A review of required matrix algebra and statistical theory will be part of the course. Topics covered will include classical linear models and associated problems such as multicollinearity, functional form, heteroskedasticity and autocorrelation; restricted least squares; generalized least squares; and introduction to simultaneous equations. Honours students or Economics majors."
ECON422,ECON,422,UW,0,1,1,"ECON 201, one of ECON 211, MATH 106/125, 109, 115, 116, 117, 118, 119, 128, 136, 138, 146, 148, one of ECON 321, STAT 331, 361, 371",,,,,Topics in Econometrics,"An applied topics course involving extensive use of computers, requiring the completion of a term project. While topics covered will vary with the instructor's interests, they will normally be drawn from the following: estimation of stochastic linear regression models; distributed lags and time series models; identification and estimation of simultaneous equations; non-linear estimation; maximum likelihood method; pooling cross-sections and time series; limited dependent variable models; and specification issues. Honours students or Economics majors."
ECON436,ECON,436,UW,1,0,0,ECON 301,,"ECON 331, 431",,,International Trade,"An examination of theories of international trade. Topics include the gains from trade, theories of trade determination (Ricardian, Heckscher-Ohlin, increasing returns to scale), the effects of tariffs, multinational corporation behaviour and factor mobility. Honours students or Economics majors."
ECON442,ECON,442,UW,0,0,0,"ECON 301, 302",,,,,Economics of Taxation,"This course discusses economic issues in taxation. Topics may include general equilibrium tax incidence, computable tax models, optimal taxes, development taxation, environmental taxation, tax reforms and fiscal federalism. Honours students or Economics majors."
ECON445,ECON,445,UW,0,1,1,ECON 301,,,,,Industrial Organization and Public Policy,"Study of how firms compete, and the structure of markets. Emphasis on oligopoly markets and use of game theory. Focus on differentiated goods, price discrimination, barriers to entry, vertical relationships, advertising, strategic behaviour, and empirical industrial organization including estimation of demand and costs. Applications to competition policy emphasizing evaluation of horizontal mergers. Honours students or Economics majors."
ECON451,ECON,451,UW,0,0,0,"ECON 201, 211",,ECON 381,,,Law and Economics,"Legal rules and jurisprudence can have a significant effect on resource allocation. A key question is whether legal regimes affect the optimality of an equilibrium and succeed in bringing society closer to a welfare maximizing outcome. From another perspective, a relevant question is on the objective or motivation behind the enactment of specific legislation. Recent studies suggest that much legislation is consistent with simple welfare concepts developed by economists. The course focuses on these issues with examples drawn from property, contract, tort, and criminal law. Level at least 3A.  ECON 381 is an antirequisite if taken Spring 2009."
ECON452,ECON,452,UW,0,0,0,"ECON 301, one of ECON 321, STAT 331, 361, 371",,,,,Topics in Labour Economics,"The course presents an overview of the relevant theoretical and empirical research questions related to employment relationships (pay, mobility, workplace organization). The course will offer a combination of tools (theoretical or statistical) and applications of these tools to various topics. Each topic addresses research questions for which we will see the associated seminal papers and more recent papers providing the latest findings on the given topic. The findings may come from new theoretical arguments, data improvement and/or finer methodological tools, all offering a way to better address the question. Honours students or Economics majors."
ECON456,ECON,456,UW,0,1,1,"ECON 301, One of ECON 321, STAT 331, 361, 371",,,,,Health Economics,"This course explores the theories and models developed to study the health and health-care sectors from an economic viewpoint. The course will focus on the economic tools necessary to evaluate the efficiency of the market for, and the efficient allocation of scarce resources in, health and health care. Examples of possible topics to be covered are the nature of the market, supply and demand of health care, asymmetries of information, externalities, principal-agent relationships, insurance and cost-benefit analysis. Honours students or Economics majors."
ECON465,ECON,465,UW,1,0,0,"ECON 201, 202, one of ECON 301 or 302",,,,,Economics in History: Topics in European History 476-1800 ADA,"A survey of the role played by selected economic variables in long-term economic growth and decline. Issues include the impact of technological change, supply shocks, inflation, warfare, climatic change, population growth or contraction, institutions, and the size and role of governments. Period coverage will range from the fall of the Roman Empire to the end of the 18th century. Honours students or Economics majors."
ECON471,ECON,471,UW,0,0,0,"ECON 301, 302",,,,,Computational Economics,"Basic concepts and techniques of computational economics. Topics may include computable general equilibrium models, data and calibration, system sensitivity, and dynamic extensions. Depending on class backgrounds and interests, applications may cover such areas of economics as taxation, international trade, industrial organization, economic history, development, environment, dynamics, and finance. Honours students or Economics majors."
ECON472,ECON,472,UW,1,1,1,,,,,,Senior Honours Essay,"Students are required to do research and write a paper on a topic of their choice, supervised by a member of the Economics faculty. Department Consent Required. Level at least 4A Honours Economics students only."
ECON475,ECON,475,AU,1,1,1,EC 120,,,,,International Trade,"Economics 475 is a three-credit, senior-level course in economics at Athabasca University. The course can be taken as elective for those students in business, political science, international studies, and history who have some economics courses in their background. It provides students with a thorough understanding of the fundamental principles of international trade. It asks questions such as: What determines the basis of trade? What are the effects of trade? What determines the value and the volume of trade? What factors impede the flow of trade? What is the impact of public policy that attempts to alter the pattern of trade?"
ECON476,ECON,476,AU,1,1,1,EC 140,,,,,International Finance,"This course, International Finance, is relatively broad in scope and provides a firm grasp of the topical issues in the world of international finance. It is divided into nine units, with each unit serving a distinct purpose, and covering topics that range from balance of payments to economic policies to the International Monetary System."
ECON483,ECON,483,UW,1,1,1,,,,,,Special Studies,Research and reading courses under the direction of individual instructors. See Economics Undergraduate Officer for course registration. Instructor Consent Required.
ECON484,ECON,484,UW,1,1,0,,,,,,Special Studies,Research and reading courses under the direction of individual instructors. See Economics Undergraduate Officer for course registration. Instructor Consent Required.
ECON485,ECON,485,UW,0,1,0,,,,,,Special Studies,Research and reading courses under the direction of individual instructors. See Economics Undergraduate Officer for course registration. Instructor Consent Required.
ECON486,ECON,486,UW,1,1,0,,,,,,Special Studies,Research and reading courses under the direction of individual instructors. See Economics Undergraduate Officer for course registration. Instructor Consent Required.
ECON487,ECON,487,UW,0,0,0,,,,,,Special Studies,Research and reading courses under the direction of individual instructors. See Economics Undergraduate Officer for course registration. Instructor Consent Required.
ECON488,ECON,488,UW,0,0,0,,,,,,Special Studies,Research and reading courses under the direction of individual instructors. See Economics Undergraduate Officer for course registration. Instructor Consent Required.
ECON489,ECON,489,UW,0,0,0,,,,,,Special Studies,Research and reading courses under the direction of individual instructors. See Economics Undergraduate Officer for course registration. Instructor Consent Required.
ENGL210F,ENGL,210F,UW,1,1,1,,,,,,Genres of Business Communication,"This courses explores the genres of communication in business and other organizations. Students will study and produce instances from several of the following: reports (of several kinds), letters, email messages, marketing materials, public relations materials, and any other types of organizational communication. Also offered Online. Level at least 2A."
ENGL119,ENGL,119,UW,1,1,1,,,,,,Communications in Mathematics & Computer Science,"This course aims to build students' oral and written communication skills to prepare them for academic and workplace demands. Working independently and in collaboration with others, students will analyze and produce various written and spoken forms of communication. Projects and assignments will draw on materials for Mathematics and Computer Science students. Honours Mathematics students only."
FR151,FR,151,UW,1,1,1,,,,,,Basic French 1,"For students with some elementary or secondary school French not exceeding Year Two (Grade Ten in Ontario) or equivalent. Emphasizes comprehension, grammar and basic speaking skills. [Note: Not open to students who have completed high school French immersion program or FR 152. Not open to students with advanced, near-native or native ability in French.] Also offered Online.   Grade 11 French or OAC French or 4U Core French or Immersion French or Extended French is an antirequisite for this course for students from Ontario."
FR152,FR,152,UW,1,1,1,FR 151,,,,,Basic French 2,"A continuation of the work done in FR 151. [Note: Not open to students who have completed high school French immersion program. Not open to students with advanced, near-native or native ability in French.] Also offered Online. Grade 11 French is a prerequisite for this course for students from Ontario.  Grade 12 French and/or OAC French or 4U Core French or Immersion French or Extended French is an antirequisite for this course for students from Ontario."
FR192A,FR,192A,UW,1,1,1,,,,,,French Language 1: Module 1,"An intensive French Language course. Vocabulary enrichment and development of reading, writing and oral expression. Also offered at St. Jerome's University. Grade 12 Core French or 4U Core French or FR 152 is a prerequisite for this course.  High School Immersion French or Extended French."
FR192B,FR,192B,UW,1,1,1,FR 192A,,,,,French Language 1: Module 2,"An intensive French Language course. Vocabulary enrichment and development of reading, writing and oral expression. Also offered at St. Jerome's University. High School Immersion French or Extended French is a prerequisite for this course."
FR197,FR,197,UW,1,1,1,FR 192A or 192B,,FR 291,,,French Culture & Literature: Origins to 1715,A survey of French culture and literature from their origins to 1715. Also offered Online.
HRM200,HRM,200,UW,1,1,1,,,"BU 354, 454W",,,Basic Human Resources Management,"Examines the major areas of human resources administration including recruiting, salary administration, labour relations, benefits administration, employee relations, labour law, and organizational behaviour. Reviews the role of human resources administration in organizations and the manner in which human resources executives contribute to the well-being of a total enterprise. [Offered F, W, S]. Level at least 2A.  ""BU"" courses are designated as ""BUS"" on the UW Academic Calendars."
JAPAN101R,JAPAN,101R,UW,1,1,1,,,JAPAN 111R,,,First-Year Japanese 1,"An introductory course for students who have little or no knowledge of Japanese to develop basic listening, speaking, reading and writing skills. Practical oral and written exercises incorporating the Hiragana Writing System are used to provide a firm grammatical foundation for further study. [Note: JAPAN 101R is not open to students with native, near-native or similar advanced ability.]."
JAPAN102R,JAPAN,102R,UW,1,1,1,JAPAN 101R or 111R,,JAPAN 112R,,,First-Year Japanese 2,"Listening, speaking, reading and writing skills acquired in JAPAN 101R are further developed. Practical oral and written exercises incorporating the Katakana Writing System will be used to develop a more solid grammatical base."
JAPAN111R,JAPAN,111R,UW,1,0,1,,,JAPAN 101R,,,Japanese for Business 1,"An introductory course to develop basic comprehension, speaking, reading, and writing skills specifically related to the Japanese business culture. This course is designed for students with little or no previous knowledge of Japanese. [Note: JAPAN 111R is not open to students with native, near-native or similar advanced ability.]."
JAPAN112R,JAPAN,112R,UW,0,1,0,JAPAN 101R or 111R,,JAPAN 102R,,,Japanese for Business 2,"A continuation of JAPAN 111R designed to further develop listening, speaking, reading, and writing skills. Language skills required for the business environment will be stressed."
MATBUS470,MATBUS,470,UW,1,1,0,"(One of AFM 372/ACTSC 391, ACTSC 372, BU 393), (STAT 334 or (STAT 330 and 333))",,"ACTSC, STAT 446, BU 423, ECON 372",,,Derivatives,"Overview of the derivatives markets. Pricing of derivatives, including futures, forwards, swaps, and options. Hedging vs. speculating. Option Greeks. Trading strategies. Case studies. ""BU"" courses are designated as ""BUS"" on the UW Academic Calendars.  ""BU"" courses are designated as ""BUS"" on the UW Academic Calendars."
MATBUS471,MATBUS,471,UW,1,1,0,"ACTSC 231, (one of ACTSC 372, AFM 372/ACTSC 391, BU 393)",,,,,Fixed Income Securities,"Analysis of fixed income securities. Duration, convexity. Structured products. Market characteristics. Valuation of bonds with embedded options. Accounting and taxation issues. ""BU"" courses are designated as ""BUS"" on the UW Academic Calendars. Business/Math double degree, Math/Accounting, or Math/Financial Analysis and Risk Management students only."
MATBUS472,MATBUS,472,UW,0,1,0,"One of ACTSC 372, AFM 372/ACTSC 391, BU 393",,,,,Risk Management,"Principles of Risk Management. Market, credit and operational risk management. Risk measures. Hedging strategies and risks in hedging. Credit migration. Global financial market regulation. Case studies. ""BU"" courses are designated as ""BUS"" on the UW Academic Calendars. Business/Math double degree, Math/Accounting, or Math/Financial Analysis and Risk Management students only."
